Timestamp_ms,Value
63118,0.742
63123,0.956
63128,1.195
63133,1.455
63138,1.716
63143,1.970
63148,2.218
63153,2.466
63158,2.710
63163,2.947
63168,3.173
63173,3.394
63178,3.611
63183,3.827
63188,4.039
63193,4.246
63198,4.445
63203,4.636
63208,4.817
63213,4.996
63218,5.176
63223,5.356
63228,5.526
63233,5.687
63238,5.843
63243,5.998
63248,6.149
63253,6.296
63258,6.440
63263,6.578
63268,6.706
63273,6.829
63278,6.955
63283,7.084
63288,7.205
63293,7.315
63298,7.417
63303,7.515
63308,7.611
63313,7.705
63318,7.800
63323,7.891
63328,7.975
63333,8.051
63338,8.126
63343,8.199
63348,8.267
63353,8.331
63358,8.396
63363,8.460
63368,8.517
63373,8.569
63378,8.625
63383,8.686
63388,8.741
63393,8.786
63398,8.828
63403,8.872
63408,8.913
63413,8.947
63418,8.980
63423,9.016
63428,9.051
63433,9.083
63438,9.112
63443,9.138
63448,9.164
63453,9.190
63458,9.215
63463,9.240
63468,9.261
63473,9.280
63478,9.302
63483,9.320
63488,9.333
63493,9.343
63498,9.354
63503,9.365
63508,9.372
63513,9.373
63518,9.374
63523,9.379
63528,9.386
63533,9.387
63538,9.386
63543,9.382
63548,9.378
63553,9.369
63558,9.364
63563,9.359
63568,9.354
63573,9.348
63578,9.341
63583,9.332
63588,9.320
63593,9.304
63598,9.291
63603,9.278
63608,9.266
63613,9.251
63618,9.238
63623,9.229
63628,9.219
63633,9.204
63638,9.188
63643,9.170
63648,9.149
63653,9.127
63658,9.105
63663,9.087
63668,9.069
63673,9.050
63678,9.031
63683,9.010
63688,8.989
63693,8.961
63698,8.934
63703,8.910
63708,8.886
63713,8.861
63718,8.834
63723,8.805
63728,8.776
63733,8.746
63738,8.718
63743,8.690
63748,8.663
63753,8.636
63758,8.611
63763,8.584
63768,8.554
63773,8.520
63778,8.486
63783,8.458
63788,8.437
63793,8.418
63798,8.395
63803,8.366
63808,8.327
63813,8.286
63818,8.245
63823,8.206
63828,8.165
63833,8.121
63838,8.083
63843,8.047
63848,8.012
63853,7.975
63858,7.940
63863,7.903
63868,7.867
63873,7.833
63878,7.797
63883,7.757
63888,7.729
63893,7.756
63898,7.894
63903,8.143
63908,8.371
63913,8.342
63918,7.911
63923,7.230
63928,6.668
63933,6.501
63938,6.675
63943,6.932
63948,7.087
63953,7.138
63958,7.154
63963,7.162
63968,7.155
63973,7.125
63978,7.087
63983,7.051
63988,7.016
63993,6.981
63998,6.948
64003,6.918
64008,6.887
64013,6.854
64018,6.819
64023,6.785
64028,6.750
64033,6.715
64038,6.683
64043,6.651
64048,6.619
64053,6.581
64058,6.544
64063,6.511
64068,6.477
64073,6.443
64078,6.409
64083,6.376
64088,6.340
64093,6.301
64098,6.268
64103,6.237
64108,6.206
64113,6.173
64118,6.139
64123,6.105
64128,6.068
64133,6.029
64138,5.991
64143,5.956
64148,5.919
64153,5.877
64158,5.837
64163,5.799
64168,5.761
64173,5.721
64178,5.678
64183,5.634
64188,5.589
64193,5.545
64198,5.505
64203,5.470
64208,5.431
64213,5.389
64218,5.351
64223,5.314
64228,5.277
64233,5.237
64238,5.196
64243,5.158
64248,5.117
64253,5.075
64258,5.035
64263,4.998
64268,4.961
64273,4.927
64278,4.894
64283,4.861
64288,4.828
64293,4.792
64298,4.761
64303,4.732
64308,4.703
64313,4.672
64318,4.642
64323,4.614
64328,4.583
64333,4.551
64338,4.525
64343,4.499
64348,4.470
64353,4.436
64358,4.402
64363,4.373
64368,4.343
64373,4.312
64378,4.280
64383,4.253
64388,4.220
64393,4.185
64398,4.152
64403,4.121
64408,4.091
64413,4.058
64418,4.027
64423,3.998
64428,3.967
64433,3.936
64438,3.907
64443,3.881
64448,3.854
64453,3.824
64458,3.794
64463,3.770
64468,3.743
64473,3.714
64478,3.686
64483,3.662
64488,3.638
64493,3.611
64498,3.584
64503,3.559
64508,3.537
64513,3.513
64518,3.488
64523,3.464
64528,3.439
64533,3.415
64538,3.391
64543,3.368
64548,3.345
64553,3.319
64558,3.296
64563,3.276
64568,3.255
64573,3.231
64578,3.205
64583,3.183
64588,3.162
64593,3.140
64598,3.119
64603,3.097
64608,3.075
64613,3.054
64618,3.036
64623,3.018
64628,2.996
64633,2.973
64638,2.951
64643,2.933
64648,2.914
64653,2.894
64658,2.883
64663,2.880
64668,2.876
64673,2.861
64678,2.837
64683,2.811
64688,2.784
64693,2.757
64698,2.730
64703,2.703
64708,2.678
64713,2.655
64718,2.634
64723,2.619
64728,2.602
64733,2.585
64738,2.571
64743,2.557
64748,2.530
64753,2.501
64758,2.505
64763,2.594
64768,2.811
64773,3.111
64778,3.300
64783,3.138
64788,2.594
64793,1.957
64798,1.606
64803,1.651
64808,1.892
64813,2.088
64818,2.175
64823,2.207
64828,2.229
64833,2.241
64838,2.237
64843,2.226
64848,2.212
64853,2.197
64858,2.186
64863,2.177
64868,2.166
64873,2.152
64878,2.139
64883,2.130
64888,2.118
64893,2.105
64898,2.092
64903,2.081
64908,2.070
64913,2.058
64918,2.047
64923,2.036
64928,2.024
64933,2.010
64938,1.998
64943,1.991
64948,1.984
64953,1.974
64958,1.964
64963,1.955
64968,1.944
64973,1.931
64978,1.924
64983,1.917
64988,1.907
64993,1.894
64998,1.878
65003,1.865
65008,1.854
65013,1.841
65018,1.829
65023,1.814
65028,1.795
65033,1.774
65038,1.756
65043,1.739
65048,1.724
65053,1.706
65058,1.686
65063,1.665
65068,1.646
65073,1.626
65078,1.608
65083,1.592
65088,1.578
65093,1.562
65098,1.547
65103,1.532
65108,1.514
65113,1.496
65118,1.479
65123,1.463
65128,1.446
65133,1.427
65138,1.410
65143,1.396
65148,1.381
65153,1.364
65158,1.352
65163,1.342
65168,1.333
65173,1.324
65178,1.316
65183,1.310
65188,1.302
65193,1.291
65198,1.281
65203,1.276
65208,1.270
65213,1.265
65218,1.258
65223,1.251
65228,1.241
65233,1.231
65238,1.219
65243,1.210
65248,1.202
65253,1.192
65258,1.183
65263,1.173
65268,1.161
65273,1.150
65278,1.141
65283,1.133
65288,1.121
65293,1.109
65298,1.096
65303,1.088
65308,1.078
65313,1.068
65318,1.058
65323,1.052
65328,1.046
65333,1.036
65338,1.027
65343,1.020
65348,1.014
65353,1.005
65358,0.996
65363,0.989
65368,0.982
65373,0.973
65378,0.965
65383,0.960
65388,0.954
65393,0.948
65398,0.943
65403,0.936
65408,0.928
65413,0.920
65418,0.915
65423,0.913
65428,0.907
65433,0.899
65438,0.891
65443,0.885
65448,0.880
65453,0.872
65458,0.867
65463,0.864
65468,0.859
65473,0.853
65478,0.846
65483,0.842
65488,0.837
65493,0.830
65498,0.825
65503,0.821
65508,0.816
65513,0.811
65518,0.806
65523,0.805
65528,0.798
65533,0.793
65538,0.789
65543,0.786
65548,0.781
65553,0.774
65558,0.767
65563,0.766
65568,0.767
65573,0.768
65578,0.773
65583,0.780
65588,0.789
65593,0.790
65598,0.784
65603,0.772
65608,0.758
65613,0.743
65618,0.730
65623,0.718
65628,0.711
65633,0.707
65638,0.705
65643,0.702
65648,0.694
65653,0.688
65658,0.689
65663,0.692
65668,0.682
65673,0.669
65678,0.688
65683,0.790
65688,1.020
65693,1.333
65698,1.523
65703,1.355
65708,0.820
65713,0.221
65718,-0.078
65723,0.000
65728,0.241
65733,0.427
65738,0.512
65743,0.555
65748,0.590
65753,0.611
65758,0.618
65763,0.621
65768,0.621
65773,0.621
65778,0.620
65783,0.620
65788,0.620
65793,0.616
65798,0.614
65803,0.614
65808,0.613
65813,0.609
65818,0.607
65823,0.605
65828,0.605
65833,0.604
65838,0.604
65843,0.605
65848,0.605
65853,0.600
65858,0.600
65863,0.602
65868,0.607
65873,0.607
65878,0.608
65883,0.610
65888,0.615
65893,0.618
65898,0.618
65903,0.617
65908,0.615
65913,0.611
65918,0.609
65923,0.606
65928,0.603
65933,0.598
65938,0.595
65943,0.591
65948,0.583
65953,0.573
65958,0.563
65963,0.554
65968,0.544
65973,0.530
65978,0.518
65983,0.509
65988,0.499
65993,0.489
65998,0.482
66003,0.479
66008,0.476
66013,0.470
66018,0.463
66023,0.457
66028,0.449
66033,0.438
66038,0.430
66043,0.425
66048,0.418
66053,0.408
66058,0.398
66063,0.391
66068,0.386
66073,0.380
66078,0.377
66083,0.373
66088,0.369
66093,0.365
66098,0.364
66103,0.366
66108,0.364
66113,0.359
66118,0.357
66123,0.360
66128,0.363
66133,0.361
66138,0.359
66143,0.359
66148,0.360
66153,0.359
66158,0.357
66163,0.354
66168,0.350
66173,0.346
66178,0.343
66183,0.341
66188,0.337
66193,0.332
66198,0.326
66203,0.323
66208,0.319
66213,0.312
66218,0.308
66223,0.305
66228,0.302
66233,0.297
66238,0.293
66243,0.292
66248,0.290
66253,0.285
66258,0.281
66263,0.279
66268,0.277
66273,0.274
66278,0.272
66283,0.269
66288,0.265
66293,0.260
66298,0.257
66303,0.259
66308,0.261
66313,0.261
66318,0.260
66323,0.258
66328,0.255
66333,0.249
66338,0.248
66343,0.247
66348,0.245
66353,0.242
66358,0.241
66363,0.241
66368,0.240
66373,0.234
66378,0.232
66383,0.232
66388,0.233
66393,0.230
66398,0.227
66403,0.223
66408,0.221
66413,0.219
66418,0.220
66423,0.220
66428,0.217
66433,0.214
66438,0.212
66443,0.213
66448,0.214
66453,0.213
66458,0.211
66463,0.211
66468,0.208
66473,0.204
66478,0.203
66483,0.206
66488,0.204
66493,0.200
66498,0.198
66503,0.201
66508,0.205
66513,0.207
66518,0.211
66523,0.217
66528,0.227
66533,0.235
66538,0.240
66543,0.239
66548,0.230
66553,0.216
66558,0.207
66563,0.202
66568,0.196
66573,0.191
66578,0.190
66583,0.191
66588,0.188
66593,0.184
66598,0.180
66603,0.187
66608,0.191
66613,0.183
66618,0.172
66623,0.191
66628,0.285
66633,0.499
66638,0.799
66643,0.998
66648,0.856
66653,0.343
66658,-0.259
66663,-0.584
66668,-0.525
66673,-0.274
66678,-0.061
66683,0.046
66688,0.098
66693,0.135
66698,0.161
66703,0.172
66708,0.172
66713,0.171
66718,0.176
66723,0.183
66728,0.185
66733,0.186
66738,0.188
66743,0.192
66748,0.192
66753,0.192
66758,0.195
66763,0.202
66768,0.204
66773,0.202
66778,0.201
66783,0.207
66788,0.212
66793,0.215
66798,0.215
66803,0.216
66808,0.217
66813,0.217
66818,0.219
66823,0.223
66828,0.225
66833,0.228
66838,0.232
66843,0.235
66848,0.232
66853,0.227
66858,0.225
66863,0.226
66868,0.225
66873,0.221
66878,0.218
66883,0.217
66888,0.214
66893,0.208
66898,0.201
66903,0.192
66908,0.185
66913,0.174
66918,0.164
66923,0.155
66928,0.145
66933,0.133
66938,0.128
66943,0.128
66948,0.128
66953,0.126
66958,0.120
66963,0.117
66968,0.111
66973,0.107
66978,0.103
66983,0.101
66988,0.094
66993,0.085
66998,0.078
67003,0.076
67008,0.070
67013,0.060
67018,0.050
67023,0.050
67028,0.055
67033,0.058
67038,0.055
67043,0.050
67048,0.048
67053,0.050
67058,0.055
67063,0.059
67068,0.058
67073,0.055
67078,0.056
67083,0.058
67088,0.058
67093,0.052
67098,0.049
67103,0.051
67108,0.052
67113,0.048
67118,0.043
67123,0.040
67128,0.038
67133,0.034
67138,0.030
67143,0.026
67148,0.023
67153,0.022
67158,0.021
67163,0.020
67168,0.017
67173,0.010
67178,0.006
67183,0.006
67188,0.007
67193,0.006
67198,0.005
67203,0.005
67208,0.002
67213,-0.002
67218,-0.002
67223,0.002
67228,0.004
67233,0.003
67238,0.001
67243,-0.001
67248,-0.002
67253,-0.006
67258,-0.011
67263,-0.011
67268,-0.008
67273,-0.006
67278,-0.003
67283,-0.002
67288,0.000
67293,0.000
67298,-0.001
67303,-0.002
67308,-0.003
67313,-0.007
67318,-0.009
67323,-0.006
67328,-0.005
67333,-0.008
67338,-0.008
67343,-0.007
67348,-0.005
67353,-0.005
67358,-0.001
67363,0.004
67368,0.005
67373,0.000
67378,-0.004
67383,-0.003
67388,0.002
67393,0.004
67398,0.008
67403,0.016
67408,0.024
67413,0.034
67418,0.039
67423,0.042
67428,0.037
67433,0.029
67438,0.023
67443,0.020
67448,0.014
67453,0.007
67458,0.002
67463,0.003
67468,0.003
67473,-0.001
67478,-0.006
67483,-0.004
67488,0.004
67493,0.008
67498,0.006
67503,0.010
67508,0.056
67513,0.197
67518,0.452
67523,0.735
67528,0.831
67533,0.552
67538,-0.038
67543,-0.623
67548,-0.884
67553,-0.771
67558,-0.487
67563,-0.246
67568,-0.109
67573,-0.034
67578,0.018
67583,0.053
67588,0.066
67593,0.072
67598,0.080
67603,0.091
67608,0.098
67613,0.105
67618,0.115
67623,0.126
67628,0.131
67633,0.133
67638,0.139
67643,0.149
67648,0.154
67653,0.159
67658,0.165
67663,0.171
67668,0.175
67673,0.180
67678,0.188
67683,0.196
67688,0.204
67693,0.210
67698,0.217
67703,0.224
67708,0.225
67713,0.224
67718,0.226
67723,0.233
67728,0.242
67733,0.245
67738,0.244
67743,0.244
67748,0.243
67753,0.245
67758,0.250
67763,0.253
67768,0.249
67773,0.241
67778,0.234
67783,0.230
67788,0.227
67793,0.221
67798,0.215
67803,0.211
67808,0.205
67813,0.195
67818,0.186
67823,0.182
67828,0.177
67833,0.169
67838,0.163
67843,0.162
67848,0.163
67853,0.162
67858,0.160
67863,0.159
67868,0.151
67873,0.142
67878,0.132
67883,0.129
67888,0.130
67893,0.129
67898,0.128
67903,0.130
67908,0.132
67913,0.134
67918,0.135
67923,0.136
67928,0.135
67933,0.132
67938,0.132
67943,0.134
67948,0.134
67953,0.133
67958,0.132
67963,0.132
67968,0.132
67973,0.131
67978,0.129
67983,0.128
67988,0.126
67993,0.124
67998,0.121
68003,0.118
68008,0.115
68013,0.111
68018,0.108
68023,0.106
68028,0.103
68033,0.098
68038,0.099
68043,0.098
68048,0.097
68053,0.090
68058,0.088
68063,0.089
68068,0.092
68073,0.091
68078,0.090
68083,0.090
68088,0.092
68093,0.092
68098,0.091
68103,0.090
68108,0.090
68113,0.090
68118,0.094
68123,0.097
68128,0.097
68133,0.093
68138,0.090
68143,0.092
68148,0.094
68153,0.095
68158,0.098
68163,0.100
68168,0.100
68173,0.095
68178,0.093
68183,0.094
68188,0.097
68193,0.097
68198,0.096
68203,0.096
68208,0.096
68213,0.095
68218,0.098
68223,0.102
68228,0.105
68233,0.105
68238,0.103
68243,0.102
68248,0.101
68253,0.100
68258,0.102
68263,0.112
68268,0.121
68273,0.132
68278,0.145
68283,0.154
68288,0.155
68293,0.149
68298,0.142
68303,0.134
68308,0.128
68313,0.119
68318,0.112
68323,0.112
68328,0.114
68333,0.113
68338,0.113
68343,0.110
68348,0.112
68353,0.118
68358,0.122
68363,0.113
68368,0.109
68373,0.150
68378,0.295
68383,0.569
68388,0.876
68393,0.978
68398,0.682
68403,0.071
68408,-0.493
68413,-0.694
68418,-0.530
68423,-0.253
68428,-0.067
68433,0.011
68438,0.055
68443,0.095
68448,0.122
68453,0.129
68458,0.126
68463,0.130
68468,0.137
68473,0.142
68478,0.145
68483,0.148
68488,0.150
68493,0.151
68498,0.152
68503,0.155
68508,0.158
68513,0.159
68518,0.161
68523,0.166
68528,0.170
68533,0.173
68538,0.172
68543,0.175
68548,0.178
68553,0.182
68558,0.187
68563,0.197
68568,0.202
68573,0.204
68578,0.203
68583,0.206
68588,0.209
68593,0.211
68598,0.212
68603,0.214
68608,0.216
68613,0.215
68618,0.215
68623,0.215
68628,0.213
68633,0.209
68638,0.206
68643,0.200
68648,0.193
68653,0.186
68658,0.180
68663,0.173
68668,0.163
68673,0.150
68678,0.141
68683,0.136
68688,0.132
68693,0.127
68698,0.124
68703,0.120
68708,0.116
68713,0.109
68718,0.103
68723,0.099
68728,0.092
68733,0.085
68738,0.079
68743,0.073
68748,0.066
68753,0.058
68758,0.052
68763,0.050
68768,0.048
68773,0.046
68778,0.044
68783,0.045
68788,0.047
68793,0.046
68798,0.047
68803,0.050
68808,0.053
68813,0.053
68818,0.051
68823,0.052
68828,0.055
68833,0.055
68838,0.053
68843,0.054
68848,0.053
68853,0.052
68858,0.050
68863,0.050
68868,0.047
68873,0.043
68878,0.039
68883,0.038
68888,0.035
68893,0.032
68898,0.031
68903,0.029
68908,0.026
68913,0.022
68918,0.019
68923,0.019
68928,0.020
68933,0.017
68938,0.015
68943,0.014
68948,0.014
68953,0.013
68958,0.013
68963,0.014
68968,0.014
68973,0.013
68978,0.011
68983,0.013
68988,0.012
68993,0.011
68998,0.011
69003,0.013
69008,0.015
69013,0.013
69018,0.012
69023,0.013
69028,0.015
69033,0.015
69038,0.013
69043,0.014
69048,0.015
69053,0.016
69058,0.015
69063,0.016
69068,0.017
69073,0.017
69078,0.017
69083,0.018
69088,0.018
69093,0.018
69098,0.019
69103,0.024
69108,0.027
69113,0.025
69118,0.021
69123,0.020
69128,0.020
69133,0.021
69138,0.025
69143,0.030
69148,0.038
69153,0.050
69158,0.063
69163,0.076
69168,0.079
69173,0.069
69178,0.059
69183,0.053
69188,0.050
69193,0.042
69198,0.036
69203,0.034
69208,0.034
69213,0.031
69218,0.030
69223,0.031
69228,0.034
69233,0.039
69238,0.042
69243,0.034
69248,0.031
69253,0.060
69258,0.182
69263,0.439
69268,0.758
69273,0.915
69278,0.687
69283,0.119
69288,-0.455
69293,-0.700
69298,-0.584
69303,-0.331
69308,-0.148
69313,-0.068
69318,-0.024
69323,0.011
69328,0.035
69333,0.044
69338,0.049
69343,0.054
69348,0.060
69353,0.061
69358,0.063
69363,0.068
69368,0.069
69373,0.069
69378,0.072
69383,0.078
69388,0.083
69393,0.085
69398,0.087
69403,0.090
69408,0.094
69413,0.093
69418,0.095
69423,0.099
69428,0.103
69433,0.105
69438,0.108
69443,0.113
69448,0.116
69453,0.121
69458,0.126
69463,0.134
69468,0.138
69473,0.141
69478,0.143
69483,0.147
69488,0.151
69493,0.153
69498,0.151
69503,0.151
69508,0.150
69513,0.147
69518,0.143
69523,0.140
69528,0.137
69533,0.132
69538,0.127
69543,0.118
69548,0.106
69553,0.094
69558,0.087
69563,0.085
69568,0.081
69573,0.073
69578,0.064
69583,0.061
69588,0.060
69593,0.057
69598,0.052
69603,0.048
69608,0.041
69613,0.034
69618,0.027
69623,0.022
69628,0.014
69633,0.006
69638,-0.003
69643,-0.006
69648,-0.008
69653,-0.010
69658,-0.013
69663,-0.010
69668,-0.009
69673,-0.009
69678,-0.009
69683,-0.004
69688,-0.001
69693,0.002
69698,0.002
69703,0.005
69708,0.006
69713,0.005
69718,0.004
69723,0.006
69728,0.006
69733,0.004
69738,0.002
69743,0.003
69748,0.002
69753,-0.001
69758,-0.003
69763,-0.003
69768,-0.004
69773,-0.008
69778,-0.013
69783,-0.015
69788,-0.017
69793,-0.021
69798,-0.024
69803,-0.024
69808,-0.024
69813,-0.030
69818,-0.033
69823,-0.032
69828,-0.030
69833,-0.028
69838,-0.028
69843,-0.027
69848,-0.026
69853,-0.027
69858,-0.027
69863,-0.025
69868,-0.026
69873,-0.028
69878,-0.032
69883,-0.031
69888,-0.029
69893,-0.028
69898,-0.030
69903,-0.030
69908,-0.027
69913,-0.026
69918,-0.025
69923,-0.023
69928,-0.023
69933,-0.024
69938,-0.024
69943,-0.020
69948,-0.017
69953,-0.019
69958,-0.023
69963,-0.022
69968,-0.021
69973,-0.017
69978,-0.016
69983,-0.014
69988,-0.013
69993,-0.013
69998,-0.012
70003,-0.012
70008,-0.012
70013,-0.014
70018,-0.013
70023,-0.008
70028,-0.001
70033,0.005
70038,0.013
70043,0.028
70048,0.043
70053,0.048
70058,0.042
70063,0.032
70068,0.024
70073,0.016
70078,0.010
70083,0.005
70088,0.001
70093,-0.002
70098,-0.004
70103,-0.004
70108,-0.006
70113,-0.008
70118,-0.003
70123,0.008
70128,0.003
70133,-0.008
70138,0.006
70143,0.097
70148,0.310
70153,0.615
70158,0.832
70163,0.719
70168,0.224
70173,-0.387
70178,-0.739
70183,-0.701
70188,-0.454
70193,-0.239
70198,-0.132
70203,-0.079
70208,-0.038
70213,-0.009
70218,0.004
70223,0.006
70228,0.008
70233,0.008
70238,0.010
70243,0.013
70248,0.014
70253,0.017
70258,0.021
70263,0.024
70268,0.027
70273,0.030
70278,0.034
70283,0.040
70288,0.042
70293,0.040
70298,0.038
70303,0.040
70308,0.044
70313,0.047
70318,0.050
70323,0.053
70328,0.055
70333,0.059
70338,0.064
70343,0.071
70348,0.073
70353,0.076
70358,0.079
70363,0.086
70368,0.090
70373,0.090
70378,0.089
70383,0.087
70388,0.086
70393,0.084
70398,0.083
70403,0.082
70408,0.079
70413,0.073
70418,0.066
70423,0.060
70428,0.053
70433,0.045
70438,0.039
70443,0.032
70448,0.023
70453,0.013
70458,0.007
70463,0.005
70468,0.004
70473,0.000
70478,-0.005
70483,-0.011
70488,-0.016
70493,-0.022
70498,-0.029
70503,-0.033
70508,-0.037
70513,-0.044
70518,-0.053
70523,-0.060
70528,-0.064
70533,-0.064
70538,-0.064
70543,-0.067
70548,-0.073
70553,-0.078
70558,-0.079
70563,-0.074
70568,-0.070
70573,-0.071
70578,-0.070
70583,-0.068
70588,-0.066
70593,-0.066
70598,-0.066
70603,-0.064
70608,-0.065
70613,-0.068
70618,-0.071
70623,-0.071
70628,-0.070
70633,-0.069
70638,-0.070
70643,-0.074
70648,-0.077
70653,-0.079
70658,-0.079
70663,-0.081
70668,-0.087
70673,-0.095
70678,-0.101
70683,-0.102
70688,-0.101
70693,-0.101
70698,-0.100
70703,-0.098
70708,-0.097
70713,-0.099
70718,-0.102
70723,-0.104
70728,-0.103
70733,-0.104
70738,-0.104
70743,-0.105
70748,-0.106
70753,-0.108
70758,-0.109
70763,-0.105
70768,-0.103
70773,-0.103
70778,-0.108
70783,-0.108
70788,-0.106
70793,-0.103
70798,-0.103
70803,-0.101
70808,-0.098
70813,-0.098
70818,-0.100
70823,-0.101
70828,-0.104
70833,-0.104
70838,-0.101
70843,-0.095
70848,-0.092
70853,-0.095
70858,-0.100
70863,-0.098
70868,-0.093
70873,-0.090
70878,-0.087
70883,-0.080
70888,-0.071
70893,-0.062
70898,-0.058
70903,-0.056
70908,-0.058
70913,-0.065
70918,-0.074
70923,-0.081
70928,-0.085
70933,-0.086
70938,-0.088
70943,-0.089
70948,-0.091
70953,-0.093
70958,-0.093
70963,-0.093
70968,-0.090
70973,-0.087
70978,-0.088
70983,-0.092
70988,-0.085
70993,-0.023
70998,0.145
71003,0.426
71008,0.687
71013,0.690
71018,0.298
71023,-0.333
71028,-0.843
71033,-0.976
71038,-0.782
71043,-0.497
71048,-0.294
71053,-0.190
71058,-0.130
71063,-0.086
71068,-0.061
71073,-0.054
71078,-0.051
71083,-0.044
71088,-0.035
71093,-0.032
71098,-0.029
71103,-0.024
71108,-0.018
71113,-0.014
71118,-0.012
71123,-0.014
71128,-0.012
71133,-0.005
71138,0.008
71143,0.016
71148,0.016
71153,0.011
71158,0.012
71163,0.019
71168,0.021
71173,0.018
71178,0.018
71183,0.024
71188,0.031
71193,0.035
71198,0.037
71203,0.041
71208,0.041
71213,0.038
71218,0.037
71223,0.042
71228,0.047
71233,0.046
71238,0.042
71243,0.038
71248,0.035
71253,0.034
71258,0.033
71263,0.032
71268,0.029
71273,0.023
71278,0.011
71283,0.000
71288,-0.009
71293,-0.013
71298,-0.012
71303,-0.011
71308,-0.014
71313,-0.019
71318,-0.024
71323,-0.028
71328,-0.034
71333,-0.041
71338,-0.046
71343,-0.047
71348,-0.051
71353,-0.058
71358,-0.066
71363,-0.068
71368,-0.067
71373,-0.067
71378,-0.069
71383,-0.067
71388,-0.061
71393,-0.056
71398,-0.051
71403,-0.047
71408,-0.040
71413,-0.034
71418,-0.030
71423,-0.025
71428,-0.024
71433,-0.024
71438,-0.023
71443,-0.016
71448,-0.008
71453,-0.002
71458,0.000
71463,0.002
71468,0.002
71473,-0.001
71478,-0.002
71483,0.000
71488,0.002
71493,0.003
71498,0.004
71503,0.008
71508,0.010
71513,0.008
71518,0.004
71523,0.002
71528,0.003
71533,0.005
71538,0.006
71543,0.008
71548,0.010
71553,0.008
71558,0.009
71563,0.012
71568,0.016
71573,0.017
71578,0.017
71583,0.018
71588,0.019
71593,0.019
71598,0.021
71603,0.029
71608,0.037
71613,0.037
71618,0.035
71623,0.034
71628,0.038
71633,0.042
71638,0.043
71643,0.043
71648,0.042
71653,0.041
71658,0.040
71663,0.042
71668,0.045
71673,0.050
71678,0.055
71683,0.060
71688,0.058
71693,0.055
71698,0.054
71703,0.061
71708,0.064
71713,0.065
71718,0.066
71723,0.075
71728,0.090
71733,0.105
71738,0.112
71743,0.111
71748,0.102
71753,0.090
71758,0.081
71763,0.076
71768,0.070
71773,0.065
71778,0.062
71783,0.063
71788,0.065
71793,0.068
71798,0.068
71803,0.072
71808,0.079
71813,0.077
71818,0.068
71823,0.075
71828,0.140
71833,0.316
71838,0.603
71843,0.875
71848,0.887
71853,0.492
71858,-0.151
71863,-0.666
71868,-0.786
71873,-0.574
71878,-0.286
71883,-0.099
71888,-0.013
71893,0.037
71898,0.076
71903,0.103
71908,0.113
71913,0.113
71918,0.114
71923,0.117
71928,0.124
71933,0.130
71938,0.138
71943,0.141
71948,0.143
71953,0.143
71958,0.146
71963,0.154
71968,0.160
71973,0.159
71978,0.159
71983,0.160
71988,0.164
71993,0.168
71998,0.172
72003,0.176
72008,0.180
72013,0.181
72018,0.182
72023,0.186
72028,0.191
72033,0.195
72038,0.199
72043,0.203
72048,0.206
72053,0.207
72058,0.209
72063,0.212
72068,0.214
72073,0.210
72078,0.206
72083,0.201
72088,0.196
72093,0.191
72098,0.186
72103,0.183
72108,0.180
72113,0.171
72118,0.162
72123,0.154
72128,0.149
72133,0.141
72138,0.132
72143,0.125
72148,0.119
72153,0.114
72158,0.108
72163,0.103
72168,0.100
72173,0.094
72178,0.088
72183,0.083
72188,0.079
72193,0.071
72198,0.062
72203,0.057
72208,0.053
72213,0.052
72218,0.050
72223,0.050
72228,0.052
72233,0.055
72238,0.055
72243,0.056
72248,0.056
72253,0.055
72258,0.055
72263,0.056
72268,0.057
72273,0.057
72278,0.058
72283,0.058
72288,0.056
72293,0.050
72298,0.045
72303,0.044
72308,0.044
72313,0.043
72318,0.043
72323,0.043
72328,0.040
72333,0.034
72338,0.029
72343,0.028
72348,0.026
72353,0.023
72358,0.017
72363,0.016
72368,0.016
72373,0.013
72378,0.010
72383,0.010
72388,0.008
72393,0.007
72398,0.006
72403,0.006
72408,0.005
72413,0.003
72418,0.002
72423,0.005
72428,0.010
72433,0.011
72438,0.008
72443,0.008
72448,0.008
72453,0.006
72458,0.006
72463,0.007
72468,0.008
72473,0.008
72478,0.005
72483,0.003
72488,0.002
72493,0.002
72498,0.002
72503,0.002
72508,0.002
72513,0.001
72518,0.000
72523,0.000
72528,0.000
72533,0.000
72538,0.002
72543,0.006
72548,0.008
72553,0.003
72558,-0.002
72563,0.001
72568,0.006
72573,0.008
72578,0.014
72583,0.026
72588,0.041
72593,0.054
72598,0.058
72603,0.054
72608,0.044
72613,0.034
72618,0.027
72623,0.022
72628,0.017
72633,0.014
72638,0.013
72643,0.011
72648,0.008
72653,0.004
72658,0.002
72663,0.010
72668,0.014
72673,0.007
72678,-0.004
72683,0.018
72688,0.118
72693,0.342
72698,0.660
72703,0.880
72708,0.755
72713,0.240
72718,-0.377
72723,-0.721
72728,-0.675
72733,-0.430
72738,-0.219
72743,-0.112
72748,-0.061
72753,-0.024
72758,0.002
72763,0.017
72768,0.024
72773,0.026
72778,0.026
72783,0.029
72788,0.035
72793,0.037
72798,0.039
72803,0.040
72808,0.043
72813,0.045
72818,0.048
72823,0.053
72828,0.059
72833,0.060
72838,0.062
72843,0.064
72848,0.069
72853,0.072
72858,0.073
72863,0.076
72868,0.081
72873,0.086
